node_665,1069.4692627940624,1836.9167386419372,1,Shapiro,"",Fenwood Road Exit MapNode 1 Floor L1,Fenwood Road EntranceExit L1
node_666,1073.7602269421436,1705.37197165262,1,Shapiro,"",CrossWalk,CrossWalk
node_667,3459.1829007964407,854.3298095845335,1,Shapiro,"",Random Room MapNode 35 Floor 1,Secret Room Floor 1
node_668,3446.6749463181523,800.6191815307059,1,Shapiro,"",Random Room MapNode 35 Floor 1,Secret Room Floor 1
node_669,3541.5882479475185,786.639702996148,1,Shapiro,"",Random Room MapNode 35 Floor 1,Secret Room Floor 1
node_670,3431.223943727325,730.7217888579165,1,Shapiro,"",Random Room MapNode 35 Floor 1,Secret Room Floor 1
node_671,3397.3788904331323,587.2481933716648,1,Shapiro,"",Random Room MapNode 35 Floor 1,Secret Room Floor 1
node_672,1389.687123421661,2603.0768262953843,2,Shapiro,"",Hall Node 14 Floor 2,Hall
node_673,1442.5105427124743,2603.0768262953843,2,Shapiro,"",Hall Node 14 Floor 2,Hall
node_674,1444.7434313779231,2543.1355068007165,2,Shapiro,"",Hall Node 14 Floor 2,Hall
node_675,949.2774794074114,2603.0768262953843,2,Shapiro,"",Hall Node 14 Floor 2,Hall
node_676,1401.2072588585606,2822.7395232634944,2,Shapiro,"",Hall Node 14 Floor 2,Hall
node_677,1584.3895481715394,2824.7415154964233,2,Shapiro,"",Hall Node 14 Floor 2,Hall
node_678,1143.9512569272185,2822.7395232634944,2,Shapiro,"",Hall Node 14 Floor 2,Hall
node_679,1139.947272461361,2852.7694067574257,2,Shapiro,"",Hall Node 14 Floor 2,Hall
node_680,968.7769365459544,2854.771398990354,2,Shapiro,"",Hall Node 14 Floor 2,Hall
node_681,2034.8838887437632,1083.4554795437907,1,Tower,"",Shattuck Street Lobby 3,Hallway F00501
node_682,2034.227191254952,969.161780050437,1,"","","",""
node_683,1998.1748518763554,913.9796279403402,1,"","","",""
node_684,2179.172310797473,910.300817799667,1,45 Francis,"",Hallway Connector 2 Floor 1,Hallway W0201
node_685,1786.5158895042628,2296.4428945997633,1,"","","",""
node_686,1791.559756783717,1745.4003943193877,1,"","","",""
EHALL00801,2460,910,1,45 Francis,HALL,Hallway Node 6 Floor 1,HallE06
node_630,2073.701352623264,1678.4419830366871,1,Shapiro,"",Fenwood Road Exit MapNode 1 Floor L1,Fenwood Road EntranceExit L1
node_618,2073.701352623264,1776.7965333438367,1,Shapiro,"",Fenwood Road Exit MapNode 1 Floor L1,Fenwood Road EntranceExit L1
FSTAI00301,1947,1239,1,Tower,STAI,Lobby Escalator,Lobby Escalator
FHALL02601,2026,1239,1,Tower,HALL,Lobby Hallway 4,Hallway F02601
FHALL02701,2066,1239,1,Tower,HALL,Lobby Hallway 7,Hallway F02701
FHALL02401,1965,1280,1,Tower,HALL,Lobby Hallway 2,Hallway F02401
FHALL02501,1965,1239,1,Tower,HALL,Lobby Hallway 3,Hallway F02501
FHALL03301,2066,1282,1,Tower,HALL,Emergency Hallway,Hallway F03301
FEXIT00301,2099,1357,1,Tower,EXIT,Emergency Department Entrance,Emergency Entrance
FDEPT00501,2128,1300,1,Tower,DEPT,Emergency Department,Emergency
